experiment	description	simple_biosample_summary	file	output_type	file_size	bio_rep	tech_rep	name	species
ENCSR791CDT	ENC4_393a, ENC4_394a B6Cast F1 PND25_Male Gastrocnemius	male postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF984UIN	alignments	186185265	2	2_1	ENCSR791CDT_2_1	human
ENCSR791CDT	ENC4_393a, ENC4_394a B6Cast F1 PND25_Male Gastrocnemius	male postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF767GXC	unfiltered alignments	1014280864	1	1_1	ENCSR791CDT_1_1	human
ENCSR791CDT	ENC4_393a, ENC4_394a B6Cast F1 PND25_Male Gastrocnemius	male postnatal (25 days) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF960HIF	alignments	275005598	1	1_1	ENCSR791CDT_1_1	human
ENCSR267XBT	ENC4_499, ENC4_500 heart_B6Cast F1 PND 18-20 months Female 03 heart_ENC4_cDNA611, cDNA612	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF032HOK	reads	239207588	1	1_1	ENCSR267XBT_1_1	human
ENCSR267XBT	ENC4_499, ENC4_500 heart_B6Cast F1 PND 18-20 months Female 03 heart_ENC4_cDNA611, cDNA612	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF356MNK	reads	251732066	2	2_1	ENCSR267XBT_2_1	human
ENCSR267XBT	ENC4_499, ENC4_500 heart_B6Cast F1 PND 18-20 months Female 03 heart_ENC4_cDNA611, cDNA612	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF917ONC	alignments	90370751	1	1_1	ENCSR267XBT_1_1	human
ENCSR267XBT	ENC4_499, ENC4_500 heart_B6Cast F1 PND 18-20 months Female 03 heart_ENC4_cDNA611, cDNA612	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF688VMD	alignments	94430748	2	2_1	ENCSR267XBT_2_1	human
ENCSR267XBT	ENC4_499, ENC4_500 heart_B6Cast F1 PND 18-20 months Female 03 heart_ENC4_cDNA611, cDNA612	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF828VWI	unfiltered alignments	325160549	2	2_1	ENCSR267XBT_2_1	human
ENCSR267XBT	ENC4_499, ENC4_500 heart_B6Cast F1 PND 18-20 months Female 03 heart_ENC4_cDNA611, cDNA612	female adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF957PNF	unfiltered alignments	310851436	1	1_1	ENCSR267XBT_1_1	human
ENCSR410XGE	ENC4_497, ENC4_498 heart_B6Cast F1 PND 18-20 months Male 03 heart_ENC4_cDNA609, cDNA610	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF177KNR	reads	347146234	1	1_1	ENCSR410XGE_1_1	human
ENCSR410XGE	ENC4_497, ENC4_498 heart_B6Cast F1 PND 18-20 months Male 03 heart_ENC4_cDNA609, cDNA610	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF468BPP	reads	466260320	2	2_1	ENCSR410XGE_2_1	human
ENCSR410XGE	ENC4_497, ENC4_498 heart_B6Cast F1 PND 18-20 months Male 03 heart_ENC4_cDNA609, cDNA610	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF800GKP	alignments	121513955	1	1_1	ENCSR410XGE_1_1	human
ENCSR410XGE	ENC4_497, ENC4_498 heart_B6Cast F1 PND 18-20 months Male 03 heart_ENC4_cDNA609, cDNA610	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF458JBD	unfiltered alignments	438242742	1	1_1	ENCSR410XGE_1_1	human
ENCSR410XGE	ENC4_497, ENC4_498 heart_B6Cast F1 PND 18-20 months Male 03 heart_ENC4_cDNA609, cDNA610	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF107ZLE	unfiltered alignments	592098515	2	2_1	ENCSR410XGE_2_1	human
ENCSR410XGE	ENC4_497, ENC4_498 heart_B6Cast F1 PND 18-20 months Male 03 heart_ENC4_cDNA609, cDNA610	male adult (18-20 months) strain B6CASTF1/J C57BL/6JxCAST/EiJ	ENCFF510KLD	alignments	161805781	2	2_1	ENCSR410XGE_2_1	human
ENCSR214HSG	Hippocampus1 from 6 mo C57BL/6 male	adult (6 months) strain B6NCrl C57BL/6	ENCFF309DMQ	reads	725027830	2	2_1	ENCSR214HSG_2_1	human
ENCSR214HSG	Hippocampus1 from 6 mo C57BL/6 male	adult (6 months) strain B6NCrl C57BL/6	ENCFF103DSA	reads	681131622	1	1_1	ENCSR214HSG_1_1	human
ENCSR214HSG	Hippocampus1 from 6 mo C57BL/6 male	adult (6 months) strain B6NCrl C57BL/6	ENCFF428AJY	alignments	229259801	2	2_1	ENCSR214HSG_2_1	human
ENCSR214HSG	Hippocampus1 from 6 mo C57BL/6 male	adult (6 months) strain B6NCrl C57BL/6	ENCFF946NWJ	unfiltered alignments	866729473	1	1_1	ENCSR214HSG_1_1	human
ENCSR214HSG	Hippocampus1 from 6 mo C57BL/6 male	adult (6 months) strain B6NCrl C57BL/6	ENCFF894ESP	unfiltered alignments	915884243	2	2_1	ENCSR214HSG_2_1	human
ENCSR214HSG	Hippocampus1 from 6 mo C57BL/6 male	adult (6 months) strain B6NCrl C57BL/6	ENCFF648REP	alignments	222264400	1	1_1	ENCSR214HSG_1_1	human
ENCSR340GWV	Cortex1 from 6 mo C57BL/6 male	adult (6 months) strain B6NCrl C57BL/6	ENCFF479GNP	reads	631136514	1	1_1	ENCSR340GWV_1_1	human
ENCSR340GWV	Cortex1 from 6 mo C57BL/6 male	adult (6 months) strain B6NCrl C57BL/6	ENCFF402ZUC	reads	593694898	2	2_1	ENCSR340GWV_2_1	human
ENCSR340GWV	Cortex1 from 6 mo C57BL/6 male	adult (6 months) strain B6NCrl C57BL/6	ENCFF378JMO	unfiltered alignments	767996371	2	2_1	ENCSR340GWV_2_1	human
ENCSR340GWV	Cortex1 from 6 mo C57BL/6 male	adult (6 months) strain B6NCrl C57BL/6	ENCFF797SZT	unfiltered alignments	814128541	1	1_1	ENCSR340GWV_1_1	human
ENCSR340GWV	Cortex1 from 6 mo C57BL/6 male	adult (6 months) strain B6NCrl C57BL/6	ENCFF839PZB	alignments	211784918	1	1_1	ENCSR340GWV_1_1	human
ENCSR340GWV	Cortex1 from 6 mo C57BL/6 male	adult (6 months) strain B6NCrl C57BL/6	ENCFF773TTA	alignments	201669929	2	2_1	ENCSR340GWV_2_1	human
ENCSR082JMB	Mus musculus strain B6NCrl embryo (13 days) forelimb tissue	embryo (13 days) strain B6NCrl C57BL/6	ENCFF417EKT	reads	499049970	1	1_1	ENCSR082JMB_1_1	human
ENCSR082JMB	Mus musculus strain B6NCrl embryo (13 days) forelimb tissue	embryo (13 days) strain B6NCrl C57BL/6	ENCFF479KNZ	alignments	201024135	1	1_1	ENCSR082JMB_1_1	human
ENCSR082JMB	Mus musculus strain B6NCrl embryo (13 days) forelimb tissue	embryo (13 days) strain B6NCrl C57BL/6	ENCFF804XPQ	unfiltered alignments	620930536	1	1_1	ENCSR082JMB_1_1	human
ENCSR060OTU	5xFAD hippo het Female	strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax B6J	ENCFF448KBZ	reads	1505678456	1	1_1	ENCSR060OTU_1_1	human
ENCSR060OTU	5xFAD hippo het Female	strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax B6J	ENCFF890RGD	reads	1404524207	2	2_1	ENCSR060OTU_2_1	human
ENCSR060OTU	5xFAD hippo het Female	strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax B6J	ENCFF033LIM	alignments	474299519	1	1_1	ENCSR060OTU_1_1	human
ENCSR060OTU	5xFAD hippo het Female	strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax B6J	ENCFF466LIU	unfiltered alignments	1690474752	2	2_1	ENCSR060OTU_2_1	human
ENCSR060OTU	5xFAD hippo het Female	strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax B6J	ENCFF412YGK	unfiltered alignments	1815724692	1	1_1	ENCSR060OTU_1_1	human
ENCSR060OTU	5xFAD hippo het Female	strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax B6J	ENCFF794EDV	alignments	478080669	2	2_1	ENCSR060OTU_2_1	human
ENCSR418ZYU	Myoblast cell line derived from thigh muscle of C3H mice after crush injury	C3H	ENCFF008ATT	reads	392924744	1	1_1	ENCSR418ZYU_1_1	human
ENCSR418ZYU	Myoblast cell line derived from thigh muscle of C3H mice after crush injury	C3H	ENCFF238DPX	reads	407714101	2	2_1	ENCSR418ZYU_2_1	human
ENCSR418ZYU	Myoblast cell line derived from thigh muscle of C3H mice after crush injury	C3H	ENCFF176BGR	unfiltered alignments	533870978	1	1_1	ENCSR418ZYU_1_1	human
ENCSR418ZYU	Myoblast cell line derived from thigh muscle of C3H mice after crush injury	C3H	ENCFF423BZA	unfiltered alignments	561133874	2	2_1	ENCSR418ZYU_2_1	human
ENCSR418ZYU	Myoblast cell line derived from thigh muscle of C3H mice after crush injury	C3H	ENCFF163ANR	alignments	137316050	2	2_1	ENCSR418ZYU_2_1	human
ENCSR418ZYU	Myoblast cell line derived from thigh muscle of C3H mice after crush injury	C3H	ENCFF999UDH	alignments	134676264	1	1_1	ENCSR418ZYU_1_1	human
ENCSR131CES	Control cortex Female	adult (8 months) strain B6NCrl C57BL/6	ENCFF046XAX	reads	1492296354	2	2_1	ENCSR131CES_2_1	human
ENCSR131CES	Control cortex Female	adult (8 months) strain B6NCrl C57BL/6	ENCFF319GBG	reads	1687553637	1	1_1	ENCSR131CES_1_1	human
ENCSR131CES	Control cortex Female	adult (8 months) strain B6NCrl C57BL/6	ENCFF609BFL	unfiltered alignments	2036249306	1	1_1	ENCSR131CES_1_1	human
ENCSR131CES	Control cortex Female	adult (8 months) strain B6NCrl C57BL/6	ENCFF505EPC	alignments	465040844	2	2_1	ENCSR131CES_2_1	human
ENCSR131CES	Control cortex Female	adult (8 months) strain B6NCrl C57BL/6	ENCFF525AQR	alignments	517723035	1	1_1	ENCSR131CES_1_1	human
ENCSR131CES	Control cortex Female	adult (8 months) strain B6NCrl C57BL/6	ENCFF607CUC	unfiltered alignments	1804198671	2	2_1	ENCSR131CES_2_1	human
ENCSR735IBE	adrenal gland BL6 female	strain C57BL/6J C57BL/6	ENCFF560ONE	reads	434424820	1	1_1	ENCSR735IBE_1_1	human
ENCSR735IBE	adrenal gland BL6 female	strain C57BL/6J C57BL/6	ENCFF445VZL	reads	586569449	2	2_1	ENCSR735IBE_2_1	human
ENCSR735IBE	adrenal gland BL6 female	strain C57BL/6J C57BL/6	ENCFF343IGL	unfiltered alignments	743507128	2	2_1	ENCSR735IBE_2_1	human
ENCSR735IBE	adrenal gland BL6 female	strain C57BL/6J C57BL/6	ENCFF540TLC	unfiltered alignments	565434917	1	1_1	ENCSR735IBE_1_1	human
ENCSR735IBE	adrenal gland BL6 female	strain C57BL/6J C57BL/6	ENCFF498FMF	alignments	146031446	1	1_1	ENCSR735IBE_1_1	human
ENCSR735IBE	adrenal gland BL6 female	strain C57BL/6J C57BL/6	ENCFF134BVW	alignments	196433512	2	2_1	ENCSR735IBE_2_1	human
ENCSR644GDT	Cortex from 6 mo C57BL/6 male	adult (6 months) strain B6NCrl C57BL/6	ENCFF683BZL	reads	1973988218	1	1_1	ENCSR644GDT_1_1	human
ENCSR644GDT	Cortex from 6 mo C57BL/6 male	adult (6 months) strain B6NCrl C57BL/6	ENCFF476MLA	reads	2005536663	2	2_1	ENCSR644GDT_2_1	human
ENCSR644GDT	Cortex from 6 mo C57BL/6 male	adult (6 months) strain B6NCrl C57BL/6	ENCFF699JUB	unfiltered alignments	2380922969	1	1_1	ENCSR644GDT_1_1	human
ENCSR644GDT	Cortex from 6 mo C57BL/6 male	adult (6 months) strain B6NCrl C57BL/6	ENCFF405HLV	alignments	610427938	2	2_1	ENCSR644GDT_2_1	human
ENCSR644GDT	Cortex from 6 mo C57BL/6 male	adult (6 months) strain B6NCrl C57BL/6	ENCFF149EOM	alignments	596471373	1	1_1	ENCSR644GDT_1_1	human
ENCSR644GDT	Cortex from 6 mo C57BL/6 male	adult (6 months) strain B6NCrl C57BL/6	ENCFF346JJP	unfiltered alignments	2399855014	2	2_1	ENCSR644GDT_2_1	human
ENCSR404AEI	5xFAD hippo 8 mo Male	adult (8 months) strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax B6J	ENCFF110OOL	reads	1922910120	1	1_1	ENCSR404AEI_1_1	human
ENCSR404AEI	5xFAD hippo 8 mo Male	adult (8 months) strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax B6J	ENCFF997NDX	reads	2023671790	2	2_1	ENCSR404AEI_2_1	human
ENCSR404AEI	5xFAD hippo 8 mo Male	adult (8 months) strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax B6J	ENCFF008ZCM	alignments	605003327	2	2_1	ENCSR404AEI_2_1	human
ENCSR404AEI	5xFAD hippo 8 mo Male	adult (8 months) strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax B6J	ENCFF292SMA	unfiltered alignments	2330062134	1	1_1	ENCSR404AEI_1_1	human
ENCSR404AEI	5xFAD hippo 8 mo Male	adult (8 months) strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax B6J	ENCFF076JGT	unfiltered alignments	2447090267	2	2_1	ENCSR404AEI_2_1	human
ENCSR404AEI	5xFAD hippo 8 mo Male	adult (8 months) strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax B6J	ENCFF458RBM	alignments	576844443	1	1_1	ENCSR404AEI_1_1	human
ENCSR674BKT	5xFAD ctx 8 mo Male	adult (8 months) strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax B6J	ENCFF095CHU	reads	2019435349	1	1_1	ENCSR674BKT_1_1	human
ENCSR674BKT	5xFAD ctx 8 mo Male	adult (8 months) strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax B6J	ENCFF201HBC	reads	1551701967	2	2_1	ENCSR674BKT_2_1	human
ENCSR674BKT	5xFAD ctx 8 mo Male	adult (8 months) strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax B6J	ENCFF045LNO	unfiltered alignments	2447813191	1	1_1	ENCSR674BKT_1_1	human
ENCSR674BKT	5xFAD ctx 8 mo Male	adult (8 months) strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax B6J	ENCFF550PML	alignments	493730271	2	2_1	ENCSR674BKT_2_1	human
ENCSR674BKT	5xFAD ctx 8 mo Male	adult (8 months) strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax B6J	ENCFF016RAT	unfiltered alignments	1876150102	2	2_1	ENCSR674BKT_2_1	human
ENCSR674BKT	5xFAD ctx 8 mo Male	adult (8 months) strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax B6J	ENCFF244NTP	alignments	614206407	1	1_1	ENCSR674BKT_1_1	human
ENCSR411ZHA	Control hippo Female	strain B6NCrl C57BL/6	ENCFF978EIJ	reads	1507303462	1	1_1	ENCSR411ZHA_1_1	human
ENCSR411ZHA	Control hippo Female	strain B6NCrl C57BL/6	ENCFF228VBQ	reads	1315296443	2	2_1	ENCSR411ZHA_2_1	human
ENCSR411ZHA	Control hippo Female	strain B6NCrl C57BL/6	ENCFF242EDW	unfiltered alignments	1836141917	1	1_1	ENCSR411ZHA_1_1	human
ENCSR411ZHA	Control hippo Female	strain B6NCrl C57BL/6	ENCFF316LYP	alignments	395708688	2	2_1	ENCSR411ZHA_2_1	human
ENCSR411ZHA	Control hippo Female	strain B6NCrl C57BL/6	ENCFF362HIV	unfiltered alignments	1609406783	2	2_1	ENCSR411ZHA_2_1	human
ENCSR411ZHA	Control hippo Female	strain B6NCrl C57BL/6	ENCFF041PKK	alignments	479184203	1	1_1	ENCSR411ZHA_1_1	human
ENCSR942UFC	adrenal gland BL6 male	strain C57BL/6J C57BL/6	ENCFF311BUV	reads	437948217	1	1_1	ENCSR942UFC_1_1	human
ENCSR942UFC	adrenal gland BL6 male	strain C57BL/6J C57BL/6	ENCFF698CVI	reads	492087691	2	2_1	ENCSR942UFC_2_1	human
ENCSR942UFC	adrenal gland BL6 male	strain C57BL/6J C57BL/6	ENCFF897FRD	unfiltered alignments	567807175	1	1_1	ENCSR942UFC_1_1	human
ENCSR942UFC	adrenal gland BL6 male	strain C57BL/6J C57BL/6	ENCFF245MJA	unfiltered alignments	623512811	2	2_1	ENCSR942UFC_2_1	human
ENCSR942UFC	adrenal gland BL6 male	strain C57BL/6J C57BL/6	ENCFF694ZVY	alignments	149330145	1	1_1	ENCSR942UFC_1_1	human
ENCSR942UFC	adrenal gland BL6 male	strain C57BL/6J C57BL/6	ENCFF343ZMH	alignments	165138206	2	2_1	ENCSR942UFC_2_1	human
ENCSR926OGQ	Hippocampus from 6 mo C57BL/6 male	adult (6 months) strain B6NCrl C57BL/6	ENCFF376LTY	reads	2225591748	1	1_1	ENCSR926OGQ_1_1	human
ENCSR926OGQ	Hippocampus from 6 mo C57BL/6 male	adult (6 months) strain B6NCrl C57BL/6	ENCFF314QJI	reads	2288269517	2	2_1	ENCSR926OGQ_2_1	human
ENCSR926OGQ	Hippocampus from 6 mo C57BL/6 male	adult (6 months) strain B6NCrl C57BL/6	ENCFF988VNH	unfiltered alignments	2747647240	2	2_1	ENCSR926OGQ_2_1	human
ENCSR926OGQ	Hippocampus from 6 mo C57BL/6 male	adult (6 months) strain B6NCrl C57BL/6	ENCFF131HHK	alignments	672846821	1	1_1	ENCSR926OGQ_1_1	human
ENCSR926OGQ	Hippocampus from 6 mo C57BL/6 male	adult (6 months) strain B6NCrl C57BL/6	ENCFF764ZXE	alignments	680640359	2	2_1	ENCSR926OGQ_2_1	human
ENCSR926OGQ	Hippocampus from 6 mo C57BL/6 male	adult (6 months) strain B6NCrl C57BL/6	ENCFF949ERN	unfiltered alignments	2681480561	1	1_1	ENCSR926OGQ_1_1	human
ENCSR280VKU	5xFAD cortex het Female	strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax B6J	ENCFF944JXN	reads	1459600700	1	1_1	ENCSR280VKU_1_1	human
ENCSR280VKU	5xFAD cortex het Female	strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax B6J	ENCFF148ESR	reads	1116378084	2	2_1	ENCSR280VKU_2_1	human
ENCSR280VKU	5xFAD cortex het Female	strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax B6J	ENCFF832UPU	unfiltered alignments	1766249951	1	1_1	ENCSR280VKU_1_1	human
ENCSR280VKU	5xFAD cortex het Female	strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax B6J	ENCFF211JXU	alignments	461473996	1	1_1	ENCSR280VKU_1_1	human
ENCSR280VKU	5xFAD cortex het Female	strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax B6J	ENCFF663GCV	alignments	355698684	2	2_1	ENCSR280VKU_2_1	human
ENCSR280VKU	5xFAD cortex het Female	strain B6.Cg-Tg(APPSwFlLon,PSEN1*M146L*L286V)6799Vas/Mmjax B6J	ENCFF971OCD	unfiltered alignments	1354911249	2	2_1	ENCSR280VKU_2_1	human
ENCSR221XGR	C2C12 Myoblast	C3H	ENCFF019HRC	reads	1959919091	1	1_1	ENCSR221XGR_1_1	human
ENCSR221XGR	C2C12 Myoblast	C3H	ENCFF676BYQ	reads	1819466237	2	2_1	ENCSR221XGR_2_1	human
ENCSR221XGR	C2C12 Myoblast	C3H	ENCFF421MIL	unfiltered alignments	2384741492	1	1_1	ENCSR221XGR_1_1	human
ENCSR221XGR	C2C12 Myoblast	C3H	ENCFF408MUF	alignments	515361180	2	2_1	ENCSR221XGR_2_1	human
ENCSR221XGR	C2C12 Myoblast	C3H	ENCFF772LYG	unfiltered alignments	2230981040	2	2_1	ENCSR221XGR_2_1	human
ENCSR221XGR	C2C12 Myoblast	C3H	ENCFF652XIT	alignments	558763699	1	1_1	ENCSR221XGR_1_1	human
ENCSR804QMV	Mus musculus strain B6NCrl embryo (11 days) forelimb tissue	embryo (11 days) strain B6NCrl C57BL/6	ENCFF348TRU	reads	377254896	1	1_1	ENCSR804QMV_1_1	human
ENCSR804QMV	Mus musculus strain B6NCrl embryo (11 days) forelimb tissue	embryo (11 days) strain B6NCrl C57BL/6	ENCFF226FNF	alignments	146280503	1	1_1	ENCSR804QMV_1_1	human
ENCSR804QMV	Mus musculus strain B6NCrl embryo (11 days) forelimb tissue	embryo (11 days) strain B6NCrl C57BL/6	ENCFF566IYO	unfiltered alignments	500390118	1	1_1	ENCSR804QMV_1_1	human
